lemma	codlem	gen	codmorf	keep	throwLst
senale	N3B	n	NcC	DD1G8	DD1G9
senatorium	N2	n	NcB	DD1H2	DD1H3
sencha	N1	f	NcA	DD1H7	DD1H8
senecio	N3B	f	NcC	DD203	DD204
senhoria	N1	f	NcA	DD218	DD219
senio	N3B	m	NcC	s1213	DD221
senium	N2	n	NcB	s1216	DD228
sensatio	N3B	f	NcC	DD23A	DD23B
sensatus	N2/1	*	Af-	s1217	DD23D
sensibilis	N3A	*	Af-	s1218	DD23F,DD23G
sensibilitas	N3B	f	NcC	s1219	DD240,DD23H
sensio	N3B	f	NcC	s1228	DD242
sensualitas	N3B	f	NcC	s1230	DD248,DD246,DD247
sensus	N4	m	NcD	s1245	DD24A,DD24B
sententia	N1	f	NcA	s1232	DD251,DD24H,DD250
sententiarius	N2/1	*	Af-	DD255	DD256
sententiator	N3B	m	NcC	DD257	DD258
sententiosus	N2/1	*	Af-	s1235	DD25C
sentimentum	N2	n	NcB	DD260	DD261
sentina	N1	f	NcA	s1238	DD262
sentinaculum	N2	n	NcB	s1239	DD263
sentitus	N2	m	NcB	DD26B	DD26C
sentus	N2/1	*	Af-	s1248	DD26F
senus	N2/1	*	Af-	DD26H	DD271
separ	N3A	*	Af-	s1251	DD27E
separatio	N3B	f	NcC	s1254	DD27H
sepia	N1	f	NcA	s1263	DD28G
sepiola	N1	f	NcA	s1264	DD291
seplasium	N2	n	NcB	s1267	DD293
sepositio	N3B	f	NcC	s1269	DD297
septa	N1	f	NcA	DD298	DD299
septena	N1	f	NcA	DD2A6	DD2A8,DD2A9,DD2A7
septenarius	N2/1	*	Af-	s1287	DD2AA,DD2AB
septimana	N1	f	NcA	DD2B3	DD2B4
septimanarius	N2/1	*	Af-	s1301	DD2B8
septizonium	N2	n	NcB	s1315	DD2C1
septus	N2	m	NcB	DD2CB	DD2CC
sepulcretum	N2	n	NcB	s1330	DD2CG
sepultor	N3B	m	NcC	s1333	DD2D2
sepultorium	N2	n	NcB	s1334	DD2D3
sequela	N1	f	NcA	DD2DC	DD2DE,DD2E1,DD2DF,DD2E3,DD2DG,DD2DH,DD2DD,DD2E0
sequella	N1	f	NcA	s1338	DD2E5
sequentia	N1	f	NcA	s1346	DD2E9,DD2EA,DD2EC
sequester	N3B	m	NcC	DD2EG	DD2EH
sequestro	V1		VmF	s1345	DD2F1
sequimentum	N2	n	NcB	DD2F6	DD2F7,DD2F8
sequitus	N2	m	NcB	DD2FC	DD2FD
serale	N3B	n	NcC	DD2GD	DD2GE
seralium	N2	n	NcB	DD2GH	DD2H0
serena	N1	f	NcA	DD30A	DD30B,DD30C
serenitas	N3B	f	NcC	s1356	DD310
sereno	V1		VmF	s1357	DD30D,DD30E
seresum	N2	n	NcB	DD315	DD316
serica	N1	f	NcA	DD320	DD321
sericarius	N2/1	*	Af-	s1842	DD323
sericatus	N2/1	*	Af-	s1363	DD324
sericoblatta	N1	f	NcA	s1365	DD329
sericum	N2	n	NcB	s3964	DD32D
sericus	N2/1	*	Af-	s3809	75576,DD32E
serietas	N3B	f	NcC	s1367	DD32G
seriola	N1	f	NcA	s1369	DD333,DD334
serisapia	N1	f	NcA	s1372	DD338
seritas	N3B	f	NcC	s1373	DD339
serius	N2/1	*	Af-	s1375	DD33D
sermocinatio	N3B	f	NcC	s1377	DD347
sermocinator	N3B	m	NcC	s8378	DD348
serniosus	N2/1	*	Af-	s1383	DD351
sero	V1		VmF	s1386	DD2H8
serpentina	N1	f	NcA	DD35E	DD35F
serra	N1	f	NcA	s1400	DD36B,DD36C,DD368,DD369,DD36A
serraculum	N2	n	NcB	s1401	DD36E
serrarius	N2/1	*	Af-	s1405	DD376,DD377
serratorius	N2/1	*	Af-	s1407	DD37B
serratura	N1	f	NcA	s9919	DD37D,DD37E
serro	V1		VmF	s1409	DD372
serrula	N1	f	NcA	s1410	DD387
serta	N1	f	NcA	s9938	DD38D,DD38E
serto	V1		VmF	DD38F	DD38G
sertum	N2	n	NcB	s9938	DD394
serua	N1	f	NcA	s1432	DD399,DD398
seruatio	N3B	f	NcC	s1414	DD39H,DD3A0
seruator	N3B	m	NcC	s1415	DD3A1,DD3A2
seruilis	N3A	*	Af-	s1418	DD3BA,DD3BB
seruio	V4		VmL	s1419	DD3BD,DD3BE
seruitialis	N3A	*	Af-	s1420	DD3BG
seruitium	N2	n	NcB	s1421	DD3C2
seruitor	N3B	m	NcC	s1422	DD3C3
seruitura	N1	f	NcA	DD3C6	DD3C7
seruitus	N2	m	NcB	DD3CA	DD3CB,DD3C8,DD3C9
seruo	V1		VmF	s1428	DD39G
sessilis	N3A	*	Af-	s1488	DD3E0
sessio	N3B	f	NcC	s1491	DD3E2,DD3E3,DD3E4
sessorium	N2	n	NcB	s1495	DD3E7,DD3E8,DD3E6
sestertiarius	N2/1	*	Af-	s1497	DD3F9
seta	N1	f	NcA	DD3G0	DD3G1,DD3G2,DD3G3,DD3G4
setina	N1	f	NcA	DD3H1	DD3H2
setta	N1	f	NcA	DD3H9	DD3HA,DD3HB,DD3HC,DD3HD
setura	N1	f	NcA	DD3HG	DD3HH
setzena	N1	f	NcA	DD400	DD401
seuerinus	N2/1	*	Af-	75888	DD40C
seueritas	N3B	f	NcC	s1505	DD40B
seuio	V4		VmL	DD410	DD411
seuta	N1	f	NcA	DD419	DD41A
sexagena	N1	f	NcA	DD420	DD421
sexta	N1	f	NcA	s1541	DD42C,DD42D,DD42E,DD42B
sextaria	N1	f	NcA	DD437	DD438
sextarium	N2	n	NcB	s1537	DD43C
sexterium	N2	n	NcB	DD446	DD447,DD448
sexus	N4	m	NcD	s1543	DD454,DD453
sfungia	N1	f	NcA	DD471	DD472
sgrafigno	V1		VmF	DD47G	DD47H
sica	N1	f	NcA	s1556	DD49D,DD49E
sicaria	N1	f	NcA	DD4A1	DD4A2
sicca	N1	f	NcA	DD4A6	DD4A7
siccamen	N3B	n	NcC	DD4A8	DD4A9
sicco	V1		VmF	s1569	DD4AA
sicera	N1	f	NcA	s1573	DD4B3
sicilis	N3A	*	Af-	s1580	DD4BG
sicla	N1	f	NcA	DD4C3	DD4C4
siclus	N2	m	NcB	s1583	DD4CB,DD4CC
sicula	N1	f	NcA	s1585	DD4CF
sigillariarius	N2/1	*	Af-	s1601	DD4EH
sigillarius	N2/1	*	Af-	s1603	DD4F2,DD4F3
sigillatum	N2	n	NcB	DD4F7	DD4F8
sigilliolum	N2	n	NcB	s1605	DD4FE
sigillo	V1		VmF	s1604	DD4EF
sigillum	N2	n	NcB	s1606	DD4G2,DD4FG,DD4FH,DD4G0,DD4G1
sigillus	N2	m	NcB	DD4G3	DD4G4
sigla	N1	f	NcA	DD4G8	DD4G9,DD4GA,DD4GB
signaculum	N2	n	NcB	s1609	DD4H1
signale	N3B	n	NcC	DD4H2	DD4H3,DD4H4
signarius	N2/1	*	Af-	s1611	DD4HA
signatio	N3B	f	NcC	s1613	DD4HF,DD4HE
signator	N3B	m	NcC	s1614	DD4HG,DD4HH,DD500
signatura	N1	f	NcA	s9920	DD502
significantia	N1	f	NcA	s9921	DD50D,DD50E
signo	V1		VmF	s1627	DD4H7,DD4H8,DD4H9
signoria	N1	f	NcA	DD512	DD513
signum	N2	n	NcB	s1628	DD523,DD519,DD51F,DD515,DD51B,DD51G,DD516,DD51C,DD51H,DD517,DD51D,DD522,DD518,DD51E
silentium	N2	n	NcB	s1636	DD537
sileo	V2		VmG	s1638	DD539
silicernium	N2	n	NcB	s1643	DD53D
silicia	N1	f	NcA	s1645	DD53F
siliginarius	N2/1	*	Af-	s1649	DD547
siligineus	N2/1	*	Af-	s1650	DD548
siliqua	N1	f	NcA	s1652	DD54B,DD54C
silua	N1	f	NcA	s1661	DD554
siluanus	N2/1	*	Af-	76383	DD557,DD556
siluaticus	N2/1	*	Af-	s1662	DD559
siluesco	V3		VmH	s1663	DD55A
siluosus	N2/1	*	Af-	s1672	DD55H
sima	N1	f	NcA	s1726	DD561
simila	N1	f	NcA	s1679	DD572
similagineus	N2/1	*	Af-	s1681	DD573
similatio	N3B	f	NcC	s1683	DD578
similigenus	N2/1	*	Af-	s1684	DD579
similo	V1		VmF	s1722	DD575
simo	V1		VmF	s1695	DD563
simplaris	N3A	*	Af-	s1696	DD58E
simplex	N3A	*	Af-	s1698	DD58G
simplicitas	N3B	f	NcC	s1700	DD593,DD592
simplus	N2/1	*	Af-	s1707	DD59A
simpulator	N3B	m	NcC	s1708	DD59C
simpuuium	N2	n	NcB	s1712	DD59E
simulacrum	N2	n	NcB	s1714	DD5A0,DD59H
simulo	V1		VmF	s1722	DD5A1
simultas	N3B	f	NcC	s1723	DD5A7
simus	N2/1	*	Af-	s1726	DD5AB
sinceratus	N2/1	*	Af-	DD5B4	DD5B5
sinceris	N3A	*	Af-	s1482	DD5B6
sinceritas	N3B	f	NcC	s1730	DD5B7
sine	I		X--	s1737	DD5C7
singlo	V1		VmF	DD5CC	DD5CD
singula	N1	f	NcA	s0280	DD5CH
singulares	N3B	m	NcC	DD5D2	DD5D3
singularitas	N3B	f	NcC	s1745	DD5D5
singularius	N2/1	*	Af-	s1744	DD5D6
singulo	V1		VmF	DD5D0	DD5D1
sinisteritas	N3B	f	NcC	s1752	DD5E1
sinistro	V1		VmF	DD5E4	DD5E5
sinistrum	N2	n	NcB	s1751	DD5E6
sino	V3		VmH	s1756	DD5C9
sinuo	V1		VmF	s1762	DD5FD
siparium	N2	n	NcB	s1766	DD5G1
sira	N1	f	NcA	DD5GB	DD5GC
sireneus	N2/1	*	Af-	76724	DD5GF
sirica	N1	f	NcA	DD5H0	DD5H1
siricum	N2	n	NcB	DD5H4	DD5H5
siromastes	N1	m	NcA	s1783	DD5HE
sistorium	N2	n	NcB	DD623	DD624
sita	N1	f	NcA	DD627	DD628
sitella	N1	f	NcA	s1800	DD62D
sititor	N3B	m	NcC	s1806	DD630
situla	N1	f	NcA	s0354	DD639
situlus	N2	m	NcB	s0413	DD63C
situo	V1		VmF	DD637	DD638
situs	N2	m	NcB	DD63D	DD63G
smyrna	N1	f	NcA	s1827	DD670
sobrius	N2/1	*	Af-	s1836	DD688
soc	N		NcP	DD68A	DD68B
soca	N1	f	NcA	DD68C	DD68D,DD68E,DD68F
socagium	N2	n	NcB	DD68G	DD68H
socca	N1	f	NcA	DD692	DD693,DD694
socculus	N2	m	NcB	s1839	DD69B
soccus	N2	m	NcB	s1840	DD69C,DD69D
socera	N1	f	NcA	s1841	DD69F
socha	N1	f	NcA	DD69G	DD69H
socia	N1	f	NcA	s1844	DD6A5,DD6A6,DD6A4
socialitas	N3B	f	NcC	s1847	DD6A8
societas	N3B	f	NcC	s1851	DD6B0,DD6B1,DD6B2,DD6AG,DD6AH
socio	V1		VmF	DD6AA	DD6AB,DD6AC
socius	N2/1	*	Af-	s1844	DD6B9
socus	N2	m	NcB	DD6BH	DD6C0,DD6C1
sola	N1	f	NcA	DD6ED	DD6EG,DD6EH,DD6F0,DD6EE,DD6F1,DD6EF
solamentum	N2	n	NcB	s1872	DD6FB
solanum	N2	n	NcB	s1874	DD6FE
solare	N3B	n	NcC	DD6G0	DD6G1
solatium	N2	n	NcB	DD6H1	DD6H6,DD6H2,DD6H7,DD6H3,DD6H8,DD6H4,DD6H5
solatius	N2/1	*	Af-	s1880	DD6H9
solatus	N2/1	*	Af-	s1882	DD6HD,DD6HE
solda	N1	f	NcA	DD6HH	DD700
soldo	V1		VmF	DD706	DD707
soldurii	N2	m	NcB	s1884	DD710
solemnia	N3B	n	NcC	DD716	DD717
soleo	V2		VmG	s1890	DD720,DD721
solicanus	N2/1	*	Af-	s8892	DD731
solicatio	N3B	f	NcC	s8879	DD732
solidamentum	N2	n	NcB	s1894	DD738
solidatio	N3B	f	NcC	s1895	DD73H
solidatum	N2	n	NcB	DD740	DD741
soliditas	N3B	f	NcC	s1899	DD747,DD745,DD746
solido	V1		VmF	s1900	DD73B,DD73C,DD73D
solidus	N2	m	NcB	DD74A	DD74B
solidus	N2/1	*	Af-	s1901	DD74C
soliloquium	N2	n	NcB	s1907	DD74G
solinum	N2	n	NcB	DD750	DD751,DD752
solitarius	N2/1	*	Af-	s1911	DD756
solium	N2	n	NcB	s1918	DD75G,DD75H,DD760,DD75E,DD761,DD75F
sollicitatio	N3B	f	NcC	s1925	DD76F
sollicito	V1		VmF	s1927	DD76D
solo	V1		VmF	s1932	DD6FG,DD6FH
solox	N3A	*	Af-	s1938	DD77B
solsequium	N2	n	NcB	s1940	DD77E,DD77F
solstitium	N2	n	NcB	s1942	DD77H
solta	N1	f	NcA	DD780	DD781
solubilis	N3A	*	Af-	s1943	DD783,DD784
solum	N2	n	NcB	s1944	DD78B
soluo	V3		VmH	s1946	DD786,DD787,DD788
solus	N2/1	*	Af-	s1947	DD78H
solutio	N3B	f	NcC	s1950	DD790
solutor	N3B	m	NcC	s1951	DD792
solutus	N2	m	NcB	DD794	DD795
soma	N3B	n	NcC	DD797	DD798,DD79A
sombrum	N2	n	NcB	DD79E	DD79F
somma	N1	f	NcA	DD7A6	DD7A7
somniator	N3B	m	NcC	s1955	DD7B3
somnium	N2	n	NcB	s1963	DD7B9
sona	N1	f	NcA	DD7BG	DD7C0,DD7BH
sonitus	N4	m	NcD	s9957	DD7D8
sonoritas	N3B	f	NcC	s1977	DD7E0
sonticus	N2/1	*	Af-	s1980	DD7E5
sonus	N2	m	NcB	s1981	DD7E8,DD7E9,DD7EA,DD7E6,DD7E7
sopa	N1	f	NcA	DD7EE	DD7EF,DD7EG
sophistria	N1	f	NcA	s1987	DD7F9
soporo	V1		VmF	s1996	DD7FG
soquetum	N2	n	NcB	DD7G5	DD7G6
sorbitiuncula	N1	f	NcA	s2005	DD7H1
sordidus	N2/1	*	Af-	s2013	DD7HD
sordities	N5	f	NcE	s2015	DD7HG
sordulentus	N2/1	*	Af-	s2017	DD7HH
soror	N3B	f	NcC	s2023	DD80E
sororia	N1	f	NcA	DD811	DD812
sororinus	N2	m	NcB	DD817	DD818
sororius	N2/1	*	Af-	s2028	DD81C,DD81D
sortilegium	N2	n	NcB	DD82F	DD82G
sortio	V4		VmL	DD834	DD835
sortitor	N3B	m	NcC	s2038	DD837
sortitus	N4	m	NcD	s2058	DD838
sospes	N3A	*	Af-	s2040	DD844
sospitator	N3B	m	NcC	s2044	DD849
sotum	N2	n	NcB	DD85D	DD85E
sotus	N2	m	NcB	DD85F	DD85G,DD85H
spada	N1	f	NcA	DD880	DD881
spaleria	N1	f	NcA	DD897	DD898
spallerium	N2	n	NcB	DD89H	DD8A0
spaltum	N2	n	NcB	DD8A7	DD8A8
spando	V3		VmH	s2061	DD8AE
spanga	N1	f	NcA	DD8B0	DD8B2,DD8B1
spara	N1	f	NcA	DD8BC	DD8BD
spargium	N2	n	NcB	DD8CF	DD8CG
spargo	V3		VmH	s2064	DD8CB
sparsio	N3B	f	NcC	s2067	DD8DB
spartanus	N2/1	*	Af-	77518	DD8DH
spartarius	N2/1	*	Af-	s2068	77522,DD8E0
sparus	N2	m	NcB	s7075	DD8E5
spata	N1	f	NcA	DD8EF	DD8EG
spatarius	N2/1	*	Af-	s2082	DD8F1,DD8F2
spatha	N1	f	NcA	DD8F3	DD8F4
spatiamentum	N2	n	NcB	DD8FD	DD8FE
spatium	N2	n	NcB	s2090	DD8G4
specialitas	N3B	f	NcC	s2094	DD904,DD902,DD903
speciaria	N1	f	NcA	s2095	DD907
speciatus	N2/1	*	Af-	s2097	DD90B
species	N5	f	NcE	s2098	DD910,DD90E,DD90F,DD90G,DD90C,DD90H,DD90D
specietas	N3B	f	NcC	s2099	DD911,DD912
specificatio	N3B	f	NcC	DD916	DD917
specillum	N2	n	NcB	s2101	DD91C
speciositas	N3B	f	NcC	s2105	DD91D
spectabilis	N3A	*	Af-	s2107	DD91H
specto	V1		VmF	s2118	DD920
spectrum	N2	n	NcB	s2119	DD922
specularis	N3A	*	Af-	s2124	DD928
specularius	N2/1	*	Af-	s0857	DD929
speculatio	N3B	f	NcC	s2126	DD92A,DD92B
speculatiuus	N2/1	*	Af-	s2127	DD92C
speculator	N3B	m	NcC	s2128	DD92E,DD92F,DD92G,DD92D
speculum	N2	n	NcB	DD933	DD934
spelaeum	N2	n	NcB	s2136	DD939
spelta	N1	f	NcA	s2137	DD93E
spelunca	N1	f	NcA	s2138	DD93G
spendo	V3		VmH	DD941	DD942
spensa	N1	f	NcA	DD945	DD946
spenta	N1	f	NcA	DD948	DD949
spera	N1	f	NcA	DD94B	DD94D,DD94E,DD94F,DD94C
spernax	N3A	*	Af-	s2145	DD962
spero	V1		VmF	s2147	DD951,DD952,DD953,DD94H,DD954,DD950
spes	N5	f	NcE	s2149	DD96G
sphaerista	N1	m	NcA	s2158	DD979
sphaeristerium	N2	n	NcB	s2159	DD97A
spia	N1	f	NcA	DD97E	DD97F
spica	N1	f	NcA	s1284	DD97H,DD980
spicarium	N2	n	NcB	DD982	DD983
spicella	N1	f	NcA	s2177	DD985
spicula	N1	f	NcA	s2182	DD989
spiculator	N3B	m	NcC	DD98B	DD98C
spiculo	V1		VmF	s2183	DD98A
spiculus	N2	m	NcB	DD98E	DD98F
spicus	N2	m	NcB	DD98H	DD990
spina	N1	f	NcA	s2201	DD9A7,DD9A8
spineta	N1	f	NcA	DD9B6	DD9B7
spingo	V3		VmH	DD9BE	DD9BF
spinosulus	N2/1	*	Af-	s2193	DD9C6
spinster	N		NcP	D4768	DD9C7
spintria	N1	m	NcA	s2196	DD9CB
spinula	N1	f	NcA	s2199	DD9CD
spira	N1	f	NcA	s2204	DD9D1,DD9D2,DD9D0
spiraculum	N2	n	NcB	s2206	DD9D3
spiratio	N3B	f	NcC	s2211	DD9D6
spiritalis	N3A	*	Af-	s2213	DD9DD
spiritus	N4	m	NcD	s2214	DD9E5
spiro	V1		VmF	s2215	DD9D5
spirula	N1	f	NcA	s2216	DD9E6
spissamentum	N2	n	NcB	s2217	DD9EA
spissus	N2/1	*	Af-	s2224	DD9EE
splendificus	N2/1	*	Af-	s2234	DD9FG
splendifluus	N2/1	*	Af-	s7234	DD9FH
spodium	N2	n	NcB	s2246	DD9G7,DD9G8
spolium	N2	n	NcB	s2253	DD9GC,DD9GD,DD9GE,DD9GF
sponda	N1	f	NcA	s2255	DD9H0,DD9H1,DD9GH
spondilia	N3B	n	NcC	DD9HD	DD9HE
spongia	N1	f	NcA	s1676	DDA00
sponsalitium	N2	n	NcB	DDA0B	DDA0C
spontalis	N3A	*	Af-	s2279	DDA10
spontonus	N2	m	NcB	DDA14	DDA15
sporta	N1	f	NcA	s2282	DDA20,DDA21
sportella	N1	f	NcA	s2283	DDA25
sportellarius	N2/1	*	Af-	s2284	DDA26
sportula	N1	f	NcA	s2285	DDA28
spranga	N1	f	NcA	DDA2D	DDA2E
spretus	N4	m	NcD	s2148	DDA2H
spurius	N2/1	*	Af-	s2308	DDA44
sputamentum	N2	n	NcB	s2310	DDA47
squadra	N1	f	NcA	DDA4A	DDA4D,DDA4B,DDA4C
stabilia	N3B	n	NcC	DDA7B	DDA7C
stabilimentum	N2	n	NcB	s2338	DDA7H,DDA80,DDA81,DDA82,DDA7G
stabilio	V4		VmL	s2339	DDA84,DDA85,DDA86,DDA83
stabilita	N1	f	NcA	DDA87	DDA88,DDA89
stabilitas	N3B	f	NcC	s2341	DDA8D
stabula	N1	f	NcA	DDA91	DDA92
stabularius	N2/1	*	Af-	s2344	DDA96,DDA97
stabulatio	N3B	f	NcC	s2345	DDA99
staca	N1	f	NcA	DDA9D	DDA9E,DDA9F
stacia	N1	f	NcA	DDAA5	DDAA6
stadium	N2	n	NcB	DDAB5	DDABC,DDAB7,DDABD,DDAB8,DDABA,DDABB,DDAB6
staffa	N1	f	NcA	DDABH	DDAC0
stagia	N1	f	NcA	DDACF	DDAD0,DDACG,DDACH
stagiarius	N2/1	*	Af-	DDAD1	DDAD2
stagmen	N3B	n	NcC	DDADB	DDADC
stagnator	N3B	m	NcC	s2359	DDAE0
stagneus	N2/1	*	Af-	s2361	DDAE3
stagnum	N2	n	NcB	s7364	DDAE8,DDAE9,DDAEA,DDAEB
stalaria	N1	f	NcA	DDAF5	DDAF6
stalla	N1	f	NcA	DDAFA	DDAFB
stallagium	N2	n	NcB	DDAFC	DDAFE,DDAFD
stallum	N2	n	NcB	DDAG8	DDAG9,DDAGA
stalticus	N2/1	*	Af-	s2369	DDAGG
standardum	N2	n	NcB	DDB14	DDB15
standardus	N2	m	NcB	DDB16	DDB17
stannum	N2	n	NcB	DDB28	DDB2A,DDB2B,DDB2C,DDB29
stantes	N3B	m	NcC	DDB30	DDB31
stantia	N1	f	NcA	DDB32	DDB34,DDB35,DDB33
stapha	N1	f	NcA	DDB3G	DDB3H,DDB40
stapia	N1	f	NcA	s2381	DDB43
stapula	N1	f	NcA	DDB4C	DDB4D
stare	N3B	n	NcC	DDB52	DDB53
starium	N2	n	NcB	DDB5A	DDB5B
starrum	N2	n	NcB	DDB5H	DDB60
startia	N1	f	NcA	DDB61	DDB62
statarii	N2	m	NcB	DDB65	DDB66
statera	N1	f	NcA	s2386	DDB68
statica	N1	f	NcA	DDB6C	DDB6D,DDB6E
staticulum	N2	n	NcB	s2389	DDB6F
statio	N3B	f	NcC	s2391	DDB78,DDB6H,DDB74,DDB79,DDB70,DDB75,DDB71,DDB76,DDB72,DDB77,DDB6G,DDB73
stationalis	N3A	*	Af-	s2392	DDB7A
stationarii	N2	m	NcB	DDB7F	DDB7H,DDB7G
stationarius	N2/1	*	Af-	s2393	DDB80,DDB81
statium	N2	n	NcB	DDB84	DDB85
statua	N1	f	NcA	s2396	DDB8A,DDB8B,DDB8C
statuarium	N2	n	NcB	DDB8G	DDB8H,DDB90,DDB91
statuarius	N2/1	*	Af-	s2397	DDB92
statunculum	N2	n	NcB	s2404	DDB94
statura	N1	f	NcA	s1812	DDB95,DDB96
staturosus	N2/1	*	Af-	s2406	DDB98
statutio	N3B	f	NcC	s2407	DDBAA,DDBA9
staulus	N2	m	NcB	DDBB2	DDBB3
stellaria	N1	f	NcA	DDBD6	DDBD7
stellatura	N1	f	NcA	s2417	DDBDB
stellatus	N2/1	*	Af-	s2418	DDBDC
stellinus	N2	m	NcB	DDBE2	DDBE3
stellio	N3B	m	NcC	s2422	DDBE4
stellionatus	N4	m	NcD	s2423	DDBE7,DDBE6
stera	N1	f	NcA	DDBG1	DDBG2
stercoro	V1		VmF	s2439	DDBGB
sterium	N2	n	NcB	DDBH7	DDBH8
sternax	N3A	*	Af-	s2451	DDBHG
sterno	V3		VmH	s2452	DDC00,DDC01,DDBHH
sternutatio	N3B	f	NcC	s2456	DDC06
sternutus	N4	m	NcD	s7454	DDC07
stibadium	N2	n	NcB	s2461	DDC19
stica	N1	f	NcA	DDC1C	DDC1D,DDC1E
stigmo	V1		VmF	s2468	DDC32
stilla	N1	f	NcA	s2470	DDC3D
stillicidium	N2	n	NcB	s2476	DDC44,DDC45,DDC46,DDC42,DDC43
stillus	N2	m	NcB	DDC47	DDC48,DDC49,DDC4A
stilus	N2	m	NcB	s2480	DDC4F,DDC4D,DDC4E
stimulus	N2	m	NcB	s2487	DDC53
stipa	N1	f	NcA	s2490	DDC5H,DDC5F,DDC5G
stipendialis	N3A	*	Af-	s2495	DDC6C
stipendiarius	N2/1	*	Af-	s2496	DDC6F,DDC6G
stipendium	N2	n	NcB	s2499	DDC70,DDC6H
stipes	N3B	m	NcC	DDC71	DDC72
stipo	V1		VmF	s2502	DDC63,DDC64,DDC65
stips	N3B	f	NcC	DDC79	DDC7A
stipula	N1	f	NcA	s2839	DDC7E,DDC7D
stipulatio	N3B	f	NcC	s2505	DDC7H
stipus	N2	m	NcB	DDC81	DDC82,DDC83
stiua	N1	f	NcA	s2516	DDC8G,DDC8H,DDC8E,DDC8F
stiuarium	N2	n	NcB	DDC93	DDC94
stola	N1	f	NcA	s2526	DDCB1,DDCB2
stolatus	N2/1	*	Af-	s2528	DDCB3
stoliditas	N3B	f	NcC	s2529	DDCB8
stolus	N2	m	NcB	s2532	DDCBE,DDCBF,DDCBG
stomachosus	N2/1	*	Af-	s2537	DDCC0
stopa	N1	f	NcA	DDCC3	DDCC4,DDCC5,DDCC6
storio	N3B	m	NcC	DDCDE	DDCDF
storium	N2	n	NcB	DDCDG	DDCDH,DDCE0
strabus	N2/1	*	Af-	s2549	DDCF0
stracia	N1	f	NcA	DDCF3	DDCF4
stragula	N1	f	NcA	s2551	DDCFD
stragulum	N2	n	NcB	s2551	DDCFG
stramentum	N2	n	NcB	s2557	DDCG5,DDCG6,DDCG7,DDCG4
strangulatio	N3B	f	NcC	s2561	DDCH0
strangulo	V1		VmF	s2564	DDCGH
strata	N1	f	NcA	s9943	DDCHF
strategus	N2	m	NcB	s2571	DDD00
strator	N3B	m	NcC	s2577	DDD0B,DDD09,DDD0A
stratorium	N2	n	NcB	DDD0C	DDD0E,DDD0D
stratorius	N2/1	*	Af-	s2578	DDD0F
stratum	N2	n	NcB	s9943	DDD10
stratura	N1	f	NcA	s9923	DDD13,DDD11,DDD12
stratus	N4	m	NcD	s9943	DDD14,DDD15
straua	N1	f	NcA	s2579	DDD16
strena	N1	f	NcA	s2581	DDD2E,DDD2F
strenuitas	N3B	f	NcC	s2582	DDD38
strepia	N1	f	NcA	DDD3E	DDD3F
strepitus	N4	m	NcD	s9965	DDD41
stria	N1	f	NcA	s2590	DDD49
strica	N1	f	NcA	DDD4C	DDD4D,DDD4E
strico	V1		VmF	DDD4F	DDD4G
stricta	N1	f	NcA	DDD53	DDD54
strictio	N3B	f	NcC	s2593	DDD58,DDD59
strictorium	N2	n	NcB	s2598	DDD5C
strictura	N1	f	NcA	s9924	DDD5G,DDD5H,DDD60,DDD61,DDD5F
strideo	V2		VmG	s2599	DDD69
stridor	N3B	m	NcC	s2600	DDD6A
strigilecula	N1	f	NcA	s2603	DDD70
strigio	N3B	m	NcC	s2605	DDD71
strigula	N1	f	NcA	s2611	DDD76
stringo	V3		VmH	s2612	DDD84
strobilus	N2	m	NcB	s2618	DDD97
strofa	N1	f	NcA	DDD99	DDD9A
strophicus	N2	m	NcB	s2627	DDDA9
strophiolum	N2	n	NcB	s2628	DDDAB
strophium	N2	n	NcB	s2629	DDDAC
strophus	N2	m	NcB	s2632	DDDAD,DDDAE,DDDAF
structor	N3B	m	NcC	s2635	DDDB8
structura	N1	f	NcA	s2652	DDDBA
structus	N4	m	NcD	s9966	DDDBB
struma	N1	f	NcA	s2640	DDDC2,DDDC3,DDDC4
strumentum	N2	n	NcB	s2643	DDDC8
strunus	N2	m	NcB	DDDCG	DDDCH
studeo	V2		VmG	s2656	DDDE1
studiolum	N2	n	NcB	s2657	DDDE5
studiosus	N2/1	*	Af-	s2658	DDDE7
studium	N2	n	NcB	s2659	DDDE8
stultitia	N1	f	NcA	s2663	DDDF9
stultus	N2/1	*	Af-	s2665	DDDFD
stupa	N1	f	NcA	DDDG4	DDDG5
stupeo	V2		VmG	s2668	DDDGC
stupha	N1	f	NcA	DDDGD	DDDGE
stupidus	N2/1	*	Af-	s2670	DDDGH
stupor	N3B	m	NcC	s2671	DDDH4
stuppa	N1	f	NcA	s2673	DDDH5
sturia	N1	f	NcA	DDDHC	DDDHD
sturninus	N2/1	*	Af-	s2682	DDE03
sturnus	N2	m	NcB	s2683	DDE04
stuth	N		NcP	DDE0B	DDE0C
stylus	N2	m	NcB	DDE10	DDE11
sua	N1	f	NcA	DDE14	DDE15
suadela	N1	f	NcA	s2694	DDE16
suadibilis	N3A	*	Af-	s2696	DDE1A
suaria	N1	f	NcA	s2699	DDE22
subadiuua	N1	m	NcA	s2727	DDE32
subalternus	N2/1	*	Af-	s2743	DDE3D
subaquilinus	N2/1	*	Af-	s2748	DDE3H
subaro	V1		VmF	s2754	DDE40
