lemma	codlem	gen	codmorf	keep	throwLst
stabilio	V4		VmL	s2339	DDA83,DDA84,DDA85,DDA86
stabilita	N1	f	NcA	DDA87	DDA89,DDA88
stabilitas	N3B	f	NcC	s2341	DDA8D
stabilito	V1		VmF	s2342	DDA8A,DDA8B,DDA8C
stabula	N1	f	NcA	DDA91	DDA92
stabularius	N2/1	*	Af-	s2344	DDA97,DDA96
stabulatio	N3B	f	NcC	s2345	DDA99
staca	N1	f	NcA	DDA9D	DDA9E,DDA9F
stacia	N1	f	NcA	DDAA5	DDAA6
stadium	N2	n	NcB	DDAB5	DDABB,DDAB6,DDABC,DDAB7,DDABD,DDAB8,DDABA
staffa	N1	f	NcA	DDABH	DDAC0
stagia	N1	f	NcA	DDACF	DDACH,DDAD0,DDACG
stagiarius	N2/1	*	Af-	DDAD1	DDAD2
stagmen	N3B	n	NcC	DDADB	DDADC
stagnator	N3B	m	NcC	s2359	DDAE0
stagneus	N2/1	*	Af-	s2361	DDAE3
stagnum	N2	n	NcB	s7364	DDAE9,DDAEA,DDAEB,DDAE8
stalaria	N1	f	NcA	DDAF5	DDAF6
stalla	N1	f	NcA	DDAFA	DDAFB
stallagium	N2	n	NcB	DDAFC	DDAFD,DDAFE
stallum	N2	n	NcB	DDAG8	DDAG9,DDAGA
stalticus	N2/1	*	Af-	s2369	DDAGG
stamen	N3B	n	NcC	s2370	DDAH7
standardum	N2	n	NcB	DDB14	DDB15
standardus	N2	m	NcB	DDB16	DDB17
stannum	N2	n	NcB	DDB28	DDB29,DDB2A,DDB2B,DDB2C
stantes	N3B	m	NcC	DDB30	DDB31
stantia	N1	f	NcA	DDB32	DDB33,DDB34,DDB35
stapha	N1	f	NcA	DDB3G	DDB40,DDB3H
staphyloma	N3B	n	NcC	s2380	DDB42
stapia	N1	f	NcA	s2381	DDB43
stapula	N1	f	NcA	DDB4C	DDB4D
stare	N3B	n	NcC	DDB52	DDB53
starium	N2	n	NcB	DDB5A	DDB5B
starrum	N2	n	NcB	DDB5H	DDB60
startia	N1	f	NcA	DDB61	DDB62
statarii	N2	m	NcB	DDB65	DDB66
stater	N3B	m	NcC	s2385	DDB67
statera	N1	f	NcA	s2386	DDB68
statica	N1	f	NcA	DDB6C	DDB6D,DDB6E
staticulum	N2	n	NcB	s2389	DDB6F
statio	N3B	f	NcC	s2391	DDB71,DDB76,DDB72,DDB77,DDB6G,DDB73,DDB78,DDB6H,DDB74,DDB79,DDB70,DDB75
stationalis	N3A	*	Af-	s2392	DDB7A
stationarii	N2	m	NcB	DDB7F	DDB7G,DDB7H
stationarius	N2/1	*	Af-	s2393	DDB80,DDB81
statium	N2	n	NcB	DDB84	DDB85
statua	N1	f	NcA	s2396	DDB8C,DDB8A,DDB8B
statuarium	N2	n	NcB	DDB8G	DDB8H,DDB90,DDB91
statuarius	N2/1	*	Af-	s2397	DDB92
statunculum	N2	n	NcB	s2404	DDB94
statura	N1	f	NcA	s1812	DDB95,DDB96
staturosus	N2/1	*	Af-	s2406	DDB98
statutio	N3B	f	NcC	s2407	DDBA9,DDBAA
staulus	N2	m	NcB	DDBB2	DDBB3
stellaria	N1	f	NcA	DDBD6	DDBD7
stellatura	N1	f	NcA	s2417	DDBDB
stellatus	N2/1	*	Af-	s2418	DDBDC
stellinus	N2	m	NcB	DDBE2	DDBE3
stellio	N3B	m	NcC	s2422	DDBE4
stellionatus	N4	m	NcD	s2423	DDBE6,DDBE7
stello	V1		VmF	s2424	DDBD5,DDBD4
stemma	N3B	n	NcC	s2427	DDBF1,DDBEG,DDBEH,DDBF0
stera	N1	f	NcA	DDBG1	DDBG2
stercoro	V1		VmF	s2439	DDBGB
stercus	N3B	n	NcC	s2442	DDBGF
sterium	N2	n	NcB	DDBH7	DDBH8
sternax	N3A	*	Af-	s2451	DDBHG
sterno	V3		VmH	s2452	DDC00,DDC01,DDBHH
sternutatio	N3B	f	NcC	s2456	DDC06
sternutus	N4	m	NcD	s7454	DDC07
stibadium	N2	n	NcB	s2461	DDC19
stica	N1	f	NcA	DDC1C	DDC1D,DDC1E
stigma	N3B	n	NcC	s2466	DDC2G,DDC2H,DDC30,DDC31
stigmo	V1		VmF	s2468	DDC32
stilla	N1	f	NcA	s2470	DDC3D
stillicidium	N2	n	NcB	s2476	DDC45,DDC46,DDC42,DDC43,DDC44
stillus	N2	m	NcB	DDC47	DDC4A,DDC48,DDC49
stilo	V1		VmF	s2479	DDC38
stilus	N2	m	NcB	s2480	DDC4E,DDC4F,DDC4D
stimulus	N2	m	NcB	s2487	DDC53
stipa	N1	f	NcA	s2490	DDC5H,DDC5F,DDC5G
stipendialis	N3A	*	Af-	s2495	DDC6C
stipendiarius	N2/1	*	Af-	s2496	DDC6F,DDC6G
stipendior	V1		VmF	s2497	DDC6D
stipendium	N2	n	NcB	s2499	DDC6H,DDC70
stipes	N3B	m	NcC	DDC71	DDC72
stipo	V1		VmF	s2502	DDC65,DDC63,DDC64
stips	N3B	f	NcC	DDC79	DDC7A
stipula	N1	f	NcA	s2839	DDC7D,DDC7E
stipulatio	N3B	f	NcC	s2505	DDC7H
stipus	N2	m	NcB	DDC81	DDC83,DDC82
stiua	N1	f	NcA	s2516	DDC8F,DDC8G,DDC8H,DDC8E
stiuarium	N2	n	NcB	DDC93	DDC94
sto	V1		VmF	s1430	DDB55,DDB54
stola	N1	f	NcA	s2526	DDCB1,DDCB2
stolatus	N2/1	*	Af-	s2528	DDCB3
stoliditas	N3B	f	NcC	s2529	DDCB8
stolus	N2	m	NcB	s2532	DDCBE,DDCBF,DDCBG
stomachosus	N2/1	*	Af-	s2537	DDCC0
stopa	N1	f	NcA	DDCC3	DDCC4,DDCC5,DDCC6
storio	N3B	m	NcC	DDCDE	DDCDF
storium	N2	n	NcB	DDCDG	DDCDH,DDCE0
strabus	N2/1	*	Af-	s2549	DDCF0
stracia	N1	f	NcA	DDCF3	DDCF4
stragula	N1	f	NcA	s2551	DDCFD
stragulum	N2	n	NcB	s2551	DDCFG
stramen	N3B	n	NcC	s2553	DDCG1,DDCG2
stramentum	N2	n	NcB	s2557	DDCG4,DDCG5,DDCG6,DDCG7
strangulatio	N3B	f	NcC	s2561	DDCH0
strangulo	V1		VmF	s2564	DDCGH
strata	N1	f	NcA	s9943	DDCHF
strategus	N2	m	NcB	s2571	DDD00
strator	N3B	m	NcC	s2577	DDD0A,DDD0B,DDD09
stratorium	N2	n	NcB	DDD0C	DDD0D,DDD0E
stratorius	N2/1	*	Af-	s2578	DDD0F
stratum	N2	n	NcB	s9943	DDD10
stratura	N1	f	NcA	s9923	DDD12,DDD13,DDD11
stratus	N4	m	NcD	s9943	DDD14,DDD15
straua	N1	f	NcA	s2579	DDD16
strena	N1	f	NcA	s2581	DDD2E,DDD2F
strenuitas	N3B	f	NcC	s2582	DDD38
strepia	N1	f	NcA	DDD3E	DDD3F
strepito	V1		VmF	s2585	DDD3H
strepitus	N4	m	NcD	s9965	DDD41
stria	N1	f	NcA	s2590	DDD49
strica	N1	f	NcA	DDD4C	DDD4D,DDD4E
strico	V1		VmF	DDD4F	DDD4G
stricta	N1	f	NcA	DDD53	DDD54
strictio	N3B	f	NcC	s2593	DDD58,DDD59
strictorium	N2	n	NcB	s2598	DDD5C
strictura	N1	f	NcA	s9924	DDD61,DDD5F,DDD5G,DDD5H,DDD60
strideo	V2		VmG	s2599	DDD69
stridor	N3B	m	NcC	s2600	DDD6A
strigilecula	N1	f	NcA	s2603	DDD70
strigio	N3B	m	NcC	s2605	DDD71
strigula	N1	f	NcA	s2611	DDD76
stringo	V3		VmH	s2612	DDD84
strobilus	N2	m	NcB	s2618	DDD97
strofa	N1	f	NcA	DDD99	DDD9A
stroma	N3B	n	NcC	s2619	DDD9F,DDD9E
strophicus	N2	m	NcB	s2627	DDDA9
strophiolum	N2	n	NcB	s2628	DDDAB
strophium	N2	n	NcB	s2629	DDDAC
strophus	N2	m	NcB	s2632	DDDAE,DDDAF,DDDAD
structor	N3B	m	NcC	s2635	DDDB8
structura	N1	f	NcA	s2652	DDDBA
structus	N4	m	NcD	s9966	DDDBB
struma	N1	f	NcA	s2640	DDDC2,DDDC3,DDDC4
strumentum	N2	n	NcB	s2643	DDDC8
strunus	N2	m	NcB	DDDCG	DDDCH
struthio	N3B	m	NcC	s2650	DDDD7
studeo	V2		VmG	s2656	DDDE1
studiolum	N2	n	NcB	s2657	DDDE5
studiosus	N2/1	*	Af-	s2658	DDDE7
studium	N2	n	NcB	s2659	DDDE8
stultitia	N1	f	NcA	s2663	DDDF9
stultus	N2/1	*	Af-	s2665	DDDFD
stupa	N1	f	NcA	DDDG4	DDDG5
stupeo	V2		VmG	s2668	DDDGC
stupha	N1	f	NcA	DDDGD	DDDGE
stupido	V1		VmF	s2669	DDDGG
stupidus	N2/1	*	Af-	s2670	DDDGH
stupor	N3B	m	NcC	s2671	DDDH4
stuppa	N1	f	NcA	s2673	DDDH5
sturia	N1	f	NcA	DDDHC	DDDHD
sturninus	N2/1	*	Af-	s2682	DDE03
sturnus	N2	m	NcB	s2683	DDE04
stuth	N		NcP	DDE0B	DDE0C
stylus	N2	m	NcB	DDE10	DDE11
sua	N1	f	NcA	DDE14	DDE15
suadela	N1	f	NcA	s2694	DDE16
suadibilis	N3A	*	Af-	s2696	DDE1A
suaria	N1	f	NcA	s2699	DDE22
subadiuua	N1	m	NcA	s2727	DDE32
subalternus	N2/1	*	Af-	s2743	DDE3D
subaquilinus	N2/1	*	Af-	s2748	DDE3H
subaro	V1		VmF	s2754	DDE40
subarro	V1		VmF	s2755	DDE4A,DDE4B
subaudio	V4		VmL	s2761	DDE51
subauditio	N3B	f	NcC	s2762	DDE52
subcultro	V1		VmF	s2799	DDE7E
subcumbus	N2	m	NcB	s2800	DDE7F
subcurator	N3B	m	NcC	s2802	DDE7G
subditio	N3B	f	NcC	s2822	DDE91
subdiuum	N2	n	NcB	s2827	DDE93
subdoctor	N3B	m	NcC	s2830	DDE94
subdolositas	N3B	f	NcC	s2832	DDE95
subductio	N3B	f	NcC	s2838	DDE98
subhasto	V1		VmF	s2863	DDEB7
subhircus	N2	m	NcB	s2865	DDEBA
subiaceo	V2		VmG	s2870	DDEBG
subiectio	N3B	f	NcC	s2875	DDEC4,DDEC6
subiecto	V1		VmF	s2877	DDEC2
subiector	N3B	m	NcC	s2878	DDEC7
subiectus	N4	m	NcD	s9969	DDEC8
subigito	V1		VmF	s2881	DDECA
subintro	V1		VmF	s2897	DDECF
subito	V1		VmF	s2909	DDED4,DDED5
subiugatio	N3B	f	NcC	s2911	DDEDE,DDEDF
subiugo	V1		VmF	s2914	DDEDD
subiunctorium	N2	n	NcB	s2919	DDEE2
subiungo	V3		VmH	s2920	DDEE3
sublestus	N2/1	*	Af-	s2932	DDEF0
subleuo	V1		VmF	s2934	DDEF1
sublimatio	N3B	f	NcC	DDEFA	DDEFB,DDEFC
sublimator	N3B	m	NcC	s2942	DDEFD
sublimis	N3A	*	Af-	s2944	DDEFE
sublimitas	N3B	f	NcC	s2945	DDEFF
sublimo	V1		VmF	s2947	DDEF8,DDEF9
sublinguium	N2	n	NcB	s2948	DDEFH
subluco	V1		VmF	s2954	DDEG3
sublustris	N3A	*	Af-	s2958	DDEG5
submagister	N2	m	NcB	s2962	DDEG6
submentum	N2	n	NcB	s2967	DDEGF
submersus	N4	m	NcD	s9970	DDEH0
subministratio	N3B	f	NcC	s2974	DDEH4
submissio	N3B	f	NcC	s2978	DDEH7,DDEH8
submoneo	V2		VmG	s2981	DDEHC
subneruo	V1		VmF	s2998	DDF04
subnotatio	N3B	f	NcC	s3004	DDF07
subnoto	V1		VmF	s3005	DDF06
subo	V1		VmF	s3008	DDE43
subocculte	I		X--	s3011	DDF09
suborno	V1		VmF	s3022	DDF10
subregulus	N2	m	NcB	s3050	DDF29
subrogatio	N3B	f	NcC	s3068	DDF2G
subsannatio	N3B	f	NcC	s3088	DDF36
subsannium	N2	n	NcB	s3091	DDF37
subscalpo	V3		VmH	s3094	DDF39
subscribo	V3		VmH	s3097	DDF3C
subsellium	N2	n	NcB	s3107	DDF43,DDF44,DDF45
subses	N3B	m	NcC	DDF4B	DDF4C
subsessor	N3B	m	NcC	s3116	DDF4E
subsidialis	N3A	*	Af-	s3119	DDF4H
subsidium	N2	n	NcB	s3122	DDF54
subsigno	V1		VmF	s3127	DDF56
subsistentia	N1	f	NcA	s9926	DDF5A,DDF59
subsolaneus	N2/1	*	Af-	s3135	DDF5C
subsolanus	N2/1	*	Af-	s3136	DDF5D
substantia	N1	f	NcA	s7603	DDF60,DDF65,DDF61,DDF62,DDF63,DDF5H,DDF64
substantialis	N3A	*	Af-	s3143	DDF66
substantiola	N1	f	NcA	s3145	DDF69
substantiualis	N3A	*	Af-	s3146	DDF6A
substernium	N2	n	NcB	DDF6G	DDF6H
substillum	N2	n	NcB	DDF71	DDF72
substitutio	N3B	f	NcC	s3151	DDF76,DDF77
substratorium	N2	n	NcB	DDF78	DDF79
substratum	N2	n	NcB	s9975	DDF7B
subsultim	I		X--	s3153	DDF7D
subtemen	N3B	n	NcC	s3172	DDF8D
subtercutaneus	N2/1	*	Af-	s3181	DDF8G
subterius	N2/1	*	Af-	DDF93	DDF94
subternus	N2/1	*	Af-	s3197	DDF95
subtilio	V1		VmF	s3211	DDF9D,DDF9E
subtilitas	N3B	f	NcC	s3213	DDF9H,DDFA0
subtraho	V3		VmH	s3219	DDFAB
subtus	I		X--	s3227	DDFB1
subtutus	N2/1	*	Af-	s3229	DDFB5
subuecto	V1		VmF	s3233	DDFBA
subuector	N3B	m	NcC	s3234	DDFBB
subuectus	N4	m	NcD	s3245	DDFBD
subuello	V3		VmH	s3236	DDFBF
subuenio	V4		VmL	s3238	DDFC1
subuentio	N3B	f	NcC	s6229	DDFC2,DDFC3
subuentor	N3B	m	NcC	s6231	DDFC4
subuentrile	N3B	n	NcC	s6232	DDFC5
subula	N1	f	NcA	s3242	DDFCF
subustio	N3B	f	NcC	s3258	DDFDE
succedo	V3		VmH	s3260	DDFEA,DDFEB
succentor	N3B	m	NcC	s3265	DDFEC
successio	N3B	f	NcC	s3271	DDFF0,DDFF1
successorius	N2/1	*	Af-	s3273	DDFF4
succidium	N2	n	NcB	DDFFA	DDFFB
succinctim	I		X--	s3280	DDFFG
succinctorium	N2	n	NcB	s3281	DDFFH
succlamatio	N3B	f	NcC	s3288	DDFG2
succurro	V3		VmH	s3302	DDFG9
succursus	N4	m	NcD	DDFGB	DDFGC
succussator	N3B	m	NcC	s3304	DDFGH
sucerda	N1	f	NcA	s3309	DDFH0
suculus	N2	m	NcB	s3316	DDFH9
sucus	N2	m	NcB	s3509	DDFHB
sudarium	N2	n	NcB	s3323	DDFHG
sudatorium	N2	n	NcB	s3327	DDFHH
sudo	V1		VmF	s3330	DDFHD
sudus	N2/1	*	Af-	s3335	DDG05
suffectio	N3B	f	NcC	s3342	DDG17
sufferentia	N1	f	NcA	s9931	DDG1D,DDG1B,DDG1C
suffero	VA		VmN	s3345	DDG1G
sufferta	N1	f	NcA	DDG1H	DDG20
suffertus	N2/1	*	Af-	s3343	DDG21
suffibulum	N2	n	NcB	s3350	DDG23
sufficientia	N1	f	NcA	s9930	DDG2A,DDG2B,DDG2C,DDG29
sufflamen	N3B	n	NcC	s3361	DDG2H,DDG2G
suffletus	N2	m	NcB	DDG34	DDG35
sufflo	V1		VmF	s3366	DDG30,DDG31
suffoco	V1		VmF	s3369	DDG38,DDG36,DDG37
suffossor	N3B	m	NcC	s3372	DDG39
suffragatio	N3B	f	NcC	s3373	DDG3E
suffragator	N3B	m	NcC	s3374	DDG3G,DDG3F
suffragium	N2	n	NcB	s3379	DDG45,DDG41,DDG46,DDG42,DDG47,DDG43,DDG44
suffugium	N2	n	NcB	s3388	DDG4E
suffumigatio	N3B	f	NcC	s3392	DDG50
suffumo	V1		VmF	s3394	DDG4H
suffusorium	N2	n	NcB	s3400	DDG54
suggera	N1	f	NcA	s3401	DDG5G
suggero	V3		VmH	s3402	DDG61,DDG60
suggestio	N3B	f	NcC	s3403	DDG63,DDG64
suggestum	N2	n	NcB	s9979	DDG66
suggestus	N4	m	NcD	s9979	DDG67
suggillatio	N3B	f	NcC	s3404	DDG69,DDG6A
suggillo	V1		VmF	s3405	DDG68
suggrundium	N2	n	NcB	s3411	DDG6C
suillinus	N2/1	*	Af-	s3416	DDG73
suita	N1	f	NcA	DDG76	DDG77
sulco	V1		VmF	s3425	DDG7E
sulcus	N2	m	NcB	s3426	DDG82,DDG83
summa	N1	f	NcA	s3451	DDGA9,DDGAB,DDGA8
summarium	N2	n	NcB	s3442	DDGB2,DDGB3
summata	N1	f	NcA	DDGB5	DDGB6
summatim	I		X--	s3444	DDGBA
summitas	N3B	f	NcC	s3446	DDGC8,DDGC9
summo	V1		VmF	s3447	DDGAE,DDGAF,DDGAG,DDGAC,DDGAD
summula	N1	f	NcA	s3450	DDGCF
sumptuarius	N2/1	*	Af-	s3455	DDGDC
sumptuositas	N3B	f	NcC	s3456	DDGDE,DDGDF
sumptuosus	N2/1	*	Af-	s3457	DDGDG
sumptus	N4	m	NcD	s9980	DDGE0,DDGDH
super	I		X--	s3463	DDGFD,DDGFE,DDGFF,DDGFG
superatio	N3B	f	NcC	s3488	DDGH4
superaudio	V4		VmL	DDGH5	DDGH6
superbia	N1	f	NcA	s3493	DDGHC,DDGHD,DDGHE
superbus	N2/1	*	Af-	s3500	80741,DDH00
supercedo	V3		VmH	s3504	DDH08,DDH09
supercilium	N2	n	NcB	s3507	DDH10
superdico	V3		VmH	s3518	DDH1B
superduco	V3		VmH	s3521	DDH1F
supererogo	V1		VmF	s3534	DDH22
superficiarius	N2/1	*	Af-	s3549	DDH2G,DDH2F
superficies	N5	f	NcE	s3550	DDH2H
superficium	N2	n	NcB	s3550	DDH31,DDH32
superfluitas	N3B	f	NcC	s3556	DDH34
superfluus	N2/1	*	Af-	s3558	DDH37
superfundo	V3		VmH	s3565	DDH3C
superfusio	N3B	f	NcC	s3566	DDH3E
supergredior	V5		VmM	s3571	DDH3G
superhabeo	V2		VmG	s3573	DDH41
superhumerale	N3B	n	NcC	s3574	DDH44
superindictum	N2	n	NcB	s6593	DDH4F
superintentor	N3B	m	NcC	s3612	DDH54
superioratus	N2/1	*	Af-	DDH55	DDH56,DDH57
superioritas	N3B	f	NcC	DDH58	DDH59
superlatiuus	N2/1	*	Af-	s3622	DDH5G
superlectile	N3B	n	NcC	DDH5H	DDH60
supernauigo	V1		VmF	s3643	DDH6A
supernumerarius	N2/1	*	Af-	s3648	DDH6D
supero	V1		VmF	s3650	DDGGH
superordino	V1		VmF	s3656	DDH6G
superossum	N2	n	NcB	DDH70	DDH71
superpondium	N2	n	NcB	s3663	DDH78
superpono	V3		VmH	s3664	DDH7A,DDH7B
superpositio	N3B	f	NcC	s3665	DDH7H,DDH7F,DDH7G
superpositum	N2	n	NcB	DDH80	DDH81
superpositus	N2	m	NcB	DDH83	DDH84
superpostulatio	N3B	f	NcC	s3666	DDH85
superscribo	V3		VmH	s3678	DDH8E
superscriptio	N3B	f	NcC	s3679	DDH8F
supersedeo	V2		VmG	s3680	DDH90
superstes	N3A	*	Af-	s3695	DDH9F
superstitio	N3B	f	NcC	s3697	DDH9H
superstitiosus	N2/1	*	Af-	s3698	DDHA1,DDHA2
supersto	V1		VmF	s3700	DDH9C
superualeo	V2		VmG	s3722	DDHAD
superuenio	V4		VmL	s3725	DDHAG
superuentor	N3B	m	NcC	s3726	DDHB1
superuentus	N4	m	NcD	s9983	DDHB3,DDHB2
superuiuo	V3		VmH	s3729	DDHBC
superundo	V1		VmF	s3731	DDHBD
suppar	N2	m	NcB	DDHC4	DDHC5
supparatura	N1	f	NcA	s9935	DDHC9
suppedio	V4		VmL	DDHCG	DDHCH
suppeditatio	N3B	f	NcC	s3747	DDHD1
suppedito	V1		VmF	s3748	DDHD0
suppetior	V1		VmF	s3754	DDHD8
suppeto	V3		VmH	s3757	DDHD7
supplantator	N3B	m	NcC	s3763	DDHDF
supplanto	V1		VmF	s3764	DDHDC,DDHDD
supplementum	N2	n	NcB	s3765	DDHE1
suppleo	V2		VmG	s3766	DDHE2
suppletio	N3B	f	NcC	s3767	DDHE4
supplicamentum	N2	n	NcB	s3769	DDHE9
supplicatio	N3B	f	NcC	s3770	DDHED
supplicium	N2	n	NcB	s3772	DDHF3
supplico	V1		VmF	s3773	DDHEC,DDHEB
supplodo	V3		VmH	s3775	DDHF5
suppono	V3		VmH	s3778	DDHF9,DDHFA
supporto	V1		VmF	s3780	DDHFD,DDHFE,DDHFC
suppositio	N3B	f	NcC	s3782	DDHG0
suppositorium	N2	n	NcB	DDHG2	DDHG3
suppositum	N2	n	NcB	DDHG4	DDHG5
supprior	N3B	m	NcC	DDHGD	DDHGE
suppuro	V1		VmF	s3794	DDHH0
suppus	N2/1	*	Af-	s3795	DDHH1
suprafatus	N2/1	*	Af-	s3801	DDHHD
suprapositio	N3B	f	NcC	s3807	DE006
suprasedeo	V2		VmG	s3810	DE00D
supremitas	N3B	f	NcC	s3812	DE014
surdigo	N3B	f	NcC	s3824	DE023
surdo	V1		VmF	s3827	DE022
surdus	N2/1	*	Af-	s3828	DE025
surgo	V3		VmH	s3061	DE029,DE028
surio	V4		VmL	s3831	DE036
surprendo	V3		VmH	DE039	DE03A
surrigo	V3		VmH	DE040	DE041
sursum	I		X--	s3832	DE046
surus	N2	m	NcB	s3833	DE04G
suscepto	V1		VmF	s3841	DE055
suscipio	V5		VmM	s3844	DE05C
suspectio	N3B	f	NcC	s3851	DE05H,DE060
suspectus	N4	m	NcD	s9985	DE062
suspendium	N2	n	NcB	s3856	DE067,DE066
suspendo	V3		VmH	s3857	DE064
suspensio	N3B	f	NcC	s3859	DE069,DE06A
suspensura	N1	f	NcA	s3830	DE06D
suspicabilis	N3A	*	Af-	s3860	DE06G
suspicio	N3B	f	NcC	s3863	DE071
suspicio	V5		VmM	s3862	DE070
suspiciosus	N2/1	*	Af-	s3864	DE072
suspiriosus	N2/1	*	Af-	s3868	DE075
suspirium	N2	n	NcB	s3870	DE076
sustentaculum	N2	n	NcB	s3874	DE081,DE082
sustentatio	N3B	f	NcC	s3875	DE085
sustinentia	N1	f	NcA	s3896	DE089,DE08A
susurrator	N3B	m	NcC	s3883	DE091
susurrium	N2	n	NcB	DE093	DE094
susurro	V1		VmF	s3884	DE090
sutela	N1	f	NcA	s3887	DE097,DE098
sutorius	N2/1	*	Af-	s3891	DE09H
sutrius	N2/1	*	Af-	81593	DE0A2
syllabatim	I		X--	s3913	DE0C3
syllogizo	V1		VmF	s3920	DE0C7
symbolum	N2	n	NcB	DE0CH	DE0D0,DE0D1
symphonia	N1	f	NcA	s3930	DE0D9
sympsalma	N3B	n	NcC	s3939	DE0DD
synaspismus	N2	m	NcB	DD5B0	DE0E1
syncopa	N1	f	NcA	DE0EA	DE0EB
syncopizo	V1		VmF	DE0EF	DE0EG
syndicus	N2	m	NcB	s3957	DE0F7
synergus	N2	m	NcB	s3966	DE0FB
syngraphum	N2	n	NcB	s9016	DE0FE
synodicus	N2/1	*	Af-	s3980	DE0G6
synoditae	N1	m	NcA	s3981	DE0G7
synthema	N3B	n	NcC	s3994	DE0GE,DE0GF
syntrophus	N2	m	NcB	s4000	DE0H0
syra	N1	f	NcA	DE0H9	DE0HB
syrma	N3B	n	NcC	s4009	DE100
systalticus	N2/1	*	Af-	s4015	DE109
systema	N3B	n	NcC	s4016	DE10B
syzygia	N1	f	NcA	s4020	DE10F
tabae	N1	f	NcA	DED7G	DED7H
tabanus	N2	m	NcB	t0002	DED82
tabellarius	N2	m	NcB	t0006	DED8D
tabellio	N3B	m	NcC	t0005	DED8E
taberna	N1	f	NcA	t0462	DED93,DED94,DED92
tabernaculum	N2	n	NcB	t0010	DED9A,DED9B,DED9C,DED98,DED9D,DED99
tabernagium	N2	n	NcB	DED9E	DED9F
tabernaria	N1	f	NcA	DEDA0	DEDA1
tabesco	V3		VmH	t0007	DEDA6
tabitudo	N3B	f	NcC	t0021	DEDA9
tablista	N1	m	NcA	t0024	DEDAG
tabula	N1	f	NcA	t0025	DEDB7,DEDC3,DEDBC,DEDBH,DEDB8,DEDC4,DEDBD,DEDC0,DEDB9,DEDBE,DEDB5,DEDC1,DEDBA,DEDBF,DEDB6,DEDC2,DEDBB,DEDBG
tabulamentum	N2	n	NcB	t0026	DEDC7,DEDC8
tabularia	N1	f	NcA	t0028	DEDCC
tabularii	N2	m	NcB	DEDCD	DEDCE
tabularium	N2	n	NcB	t0028	DEDD1,DEDCF,DEDD2,DEDCG,DEDD3,DEDCH,DEDD4,DEDD0
tabularius	N2	m	NcB	t0028	DEDD6,DEDD7,DEDD8,DEDD5
tabulatum	N2	n	NcB	t0031	DEDDB,DEDDC,DEDDA
tabulatus	N2/1	*	Af-	t0031	DEDDD
tabulerium	N2	n	NcB	DEDDG	DEDDH
tabulinum	N2	n	NcB	t0032	DEDE2
tabulo	V1		VmF	t0033	DEDCA,DEDCB,DEDC9
tabulus	N2	m	NcB	DEDE6	DEDE7
tacha	N1	f	NcA	DEDF1	DEDF6,DEDF2,DEDF3,DEDF4,DEDF5
tachia	N1	f	NcA	DEDFA	DEDFB,DEDFC,DEDFD
taciturio	V4		VmL	t9036	DEDG1
taciturnitas	N3B	f	NcC	t0037	DEDG2
taedio	V1		VmF	t0045	DEDH1
taedium	N2	n	NcB	t0047	DEDH5
tailhia	N1	f	NcA	DEE10	DEE11
taillia	N1	f	NcA	DEE1E	DEE1F
tailliarius	N2	m	NcB	DEE21	DEE22
tailliator	N3B	m	NcC	DEE24	DEE25,DEE26
tala	N1	f	NcA	DEE32	DEE33
talaria	N3B	n	NcC	t0060	DEE3F
talea	N1	f	NcA	t0063	DEE4C,DEE4D,DEE4A,DEE4B
taleata	N1	f	NcA	DEE4F	DEE4G
talentum	N2	n	NcB	t0065	DEE55,DEE56
talha	N1	f	NcA	DEE5B	DEE5C
talia	N1	f	NcA	DEE60	DEE62,DEE63,DEE64,DEE61
taliatura	N1	f	NcA	t0083	DEE6A
talio	N3B	f	NcC	t0067	DEE6H
talio	V1		VmF	t0068	DEE66
talipedo	V1		VmF	t0069	DEE72
talium	N2	n	NcB	DEE77	DEE78
talla	N1	f	NcA	t0072	DEE7B,DEE7C,DEE7D,DEE7A
tallia	N1	f	NcA	DEE88	DEE8E,DEE8A,DEE8F,DEE8B,DEE8G,DEE8C,DEE8H,DEE8D,DEE89
talliator	N3B	m	NcC	DEE96	DEE97
tallio	V1		VmF	DEE93	DEE94
tallium	N2	n	NcB	DEE9G	DEEA0,DEEA1,DEEA2,DEEA3,DEE9H
tallus	N2	m	NcB	DEEA8	DEEA9
talo	V1		VmF	DEE3C	DEE3D,DEE3E
talpa	N1	f	NcA	t0073	DEEAE,DEEAF
talus	N2	m	NcB	t0076	DEEB5,DEEB6,DEEB7
tamburum	N2	n	NcB	DEEC5	DEEC6
tangibilis	N3A	*	Af-	t0095	DEEE4
tango	V3		VmH	t0096	DEEE1,DEEE2,DEEE3
tannum	N2	n	NcB	DEEEF	DEEEG
tantillulus	N2/1	*	Af-	t0100	DEEFE
tantum	N2	n	NcB	DEEG0	DEEG2
tanus	N2	m	NcB	DEEG6	DEEG7
tapa	N1	f	NcA	DEEGA	DEEGB
tapetum	N2	n	NcB	t0109	DEEH4
tapinoma	N3B	n	NcC	t0110	DEF00
tapinosis	N3B	f	NcC	t0111	DEF01
tara	N1	f	NcA	DEF16	DEF17
taratantara	N		I--	t0114	DEF1H
tarauella	N1	f	NcA	DEF24	DEF25
tarda	N1	f	NcA	t0131	DEF2B
tardus	N2/1	*	Af-	t0131	DEF2F
tareta	N1	f	NcA	DEF38	DEF39
targia	N1	f	NcA	DEF3G	DEF3H
